,child_id,video_onset,trial_type,absolute_onset,absolute_offset,trial_type_onset,trial_type_offset,relative_onset,relative_offset,fam_or_test,scene,trial_number
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:13:08.391,2022-02-17 16:13:24.318,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:27.255000,0 days 00:00:43.182000,fam,barrier-jump,2
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:13:29.020,2022-02-17 16:14:14.064,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:47.884000,0 days 00:01:32.928000,fam,barrier-jump,3
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:14:18.865,2022-02-17 16:15:03.918,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:37.729000,0 days 00:02:22.782000,fam,barrier-jump,4
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:15:08.636,2022-02-17 16:15:29.091,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:27.500000,0 days 00:02:47.955000,fam,barrier-jump,5
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:15:33.851,2022-02-17 16:16:03.249,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:52.715000,0 days 00:03:22.113000,fam,barrier-jump,6
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:16:08.160,2022-02-17 16:16:53.234,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:27.024000,0 days 00:04:12.098000,fam,barrier-jump,7
0,VVVSJB,2022-02-17 16:12:41.136,fam-barrier-jump,2022-02-17 16:16:58.060,2022-02-17 16:17:23.175,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:16.924000,0 days 00:04:42.039000,fam,barrier-jump,8
0,VVVSJB,2022-02-17 16:12:41.136,testB-barrier-jump,2022-02-17 16:17:25.507,2022-02-17 16:17:37.490,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:44.371000,0 days 00:04:56.354000,testB,barrier-jump,9
0,VVVSJB,2022-02-17 16:12:41.136,testA-barrier-jump,2022-02-17 16:17:39.538,2022-02-17 16:18:02.825,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:58.402000,0 days 00:05:21.689000,testA,barrier-jump,10
0,VVVSJB,2022-02-17 16:12:41.136,testA-barrier-jump,2022-02-17 16:18:04.791,2022-02-17 16:18:49.842,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:23.655000,0 days 00:06:08.706000,testA,barrier-jump,11
0,VVVSJB,2022-02-17 16:12:41.136,testB-barrier-jump,2022-02-17 16:18:51.902,2022-02-17 16:19:12.650,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:10.766000,0 days 00:06:31.514000,testB,barrier-jump,12
0,PTZNSL,2022-02-17 17:40:25.672,fam-barrier-around,2022-02-17 17:40:30.488,2022-02-17 17:41:08.409,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:04.816000,0 days 00:00:42.737000,fam,barrier-around,1
0,PTZNSL,2022-02-17 17:40:25.672,testB-barrier-around,2022-02-17 17:41:10.560,2022-02-17 17:41:55.608,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:44.888000,0 days 00:01:29.936000,testB,barrier-around,2
0,PTZNSL,2022-02-17 17:40:25.672,fam-barrier-jump,2022-02-17 17:42:00.283,2022-02-17 17:42:32.725,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:34.611000,0 days 00:02:07.053000,fam,barrier-jump,3
0,PTZNSL,2022-02-17 17:40:25.672,testA-barrier-jump,2022-02-17 17:42:34.731,2022-02-17 17:43:19.756,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:09.059000,0 days 00:02:54.084000,testA,barrier-jump,4
0,PTZNSL,2022-02-17 17:40:25.672,fam-pit-bridge,2022-02-17 17:43:31.327,2022-02-17 17:44:01.105,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:05.655000,0 days 00:03:35.433000,fam,pit-bridge,5
0,PTZNSL,2022-02-17 17:40:25.672,testA-pit-bridge,2022-02-17 17:44:03.222,2022-02-17 17:44:48.264,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:37.550000,0 days 00:04:22.592000,testA,pit-bridge,6
0,PTZNSL,2022-02-17 17:40:25.672,fam-pit,2022-02-17 17:44:52.945,2022-02-17 17:45:23.906,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:27.273000,0 days 00:04:58.234000,fam,pit,7
0,PTZNSL,2022-02-17 17:40:25.672,testB-pit,2022-02-17 17:45:25.881,2022-02-17 17:46:10.925,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:00.209000,0 days 00:05:45.253000,testB,pit,8
0,ENJPUP,2022-02-17 21:08:42.070,fam-barrier-jump,2022-02-17 21:08:47.391,2022-02-17 21:08:58.839,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:05.321000,0 days 00:00:16.769000,fam,barrier-jump,1
0,ENJPUP,2022-02-17 21:08:42.070,fam-barrier-jump,2022-02-17 21:09:03.619,2022-02-17 21:09:48.679,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:21.549000,0 days 00:01:06.609000,fam,barrier-jump,2
0,ENJPUP,2022-02-17 21:08:42.070,fam-barrier-jump,2022-02-17 21:09:53.551,2022-02-17 21:10:09.451,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:11.481000,0 days 00:01:27.381000,fam,barrier-jump,3
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:22:31.655,2022-02-18 13:23:16.693,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:05.264000,0 days 00:00:50.302000,fam,barrier-jump,1
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:23:21.391,2022-02-18 13:24:06.428,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:55,0 days 00:01:40.037000,fam,barrier-jump,2
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:24:11.000,2022-02-18 13:24:56.040,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:44.609000,0 days 00:02:29.649000,fam,barrier-jump,3
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:25:00.730,2022-02-18 13:25:45.769,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:34.339000,0 days 00:03:19.378000,fam,barrier-jump,4
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:25:50.396,2022-02-18 13:26:35.426,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:24.005000,0 days 00:04:09.035000,fam,barrier-jump,5
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:26:40.108,2022-02-18 13:27:25.157,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:13.717000,0 days 00:04:58.766000,fam,barrier-jump,6
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:27:29.828,2022-02-18 13:28:14.875,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:03.437000,0 days 00:05:48.484000,fam,barrier-jump,7
0,NVBEPd,2022-02-18 13:22:26.391,fam-barrier-jump,2022-02-18 13:28:19.705,2022-02-18 13:29:04.742,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:53.314000,0 days 00:06:38.351000,fam,barrier-jump,8
0,NVBEPd,2022-02-18 13:22:26.391,testB-barrier-jump,2022-02-18 13:29:07.056,2022-02-18 13:29:52.112,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:40.665000,0 days 00:07:25.721000,testB,barrier-jump,9
0,NVBEPd,2022-02-18 13:22:26.391,testA-barrier-jump,2022-02-18 13:29:54.199,2022-02-18 13:30:39.235,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:07:27.808000,0 days 00:08:12.844000,testA,barrier-jump,10
0,NVBEPd,2022-02-18 13:22:26.391,testA-barrier-jump,2022-02-18 13:30:41.088,2022-02-18 13:31:26.121,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:08:14.697000,0 days 00:08:59.730000,testA,barrier-jump,11
0,NVBEPd,2022-02-18 13:22:26.391,testB-barrier-jump,2022-02-18 13:31:28.165,2022-02-18 13:31:52.040,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:09:01.774000,0 days 00:09:25.649000,testB,barrier-jump,12
0,NVBEPd,2022-02-18 13:22:26.391,testB-barrier-jump,2022-02-18 13:32:17.080,2022-02-18 13:33:02.134,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:09:50.689000,0 days 00:10:35.743000,testB,barrier-jump,13
0,NVBEPd,2022-02-18 13:22:26.391,testA-barrier-jump,2022-02-18 13:33:04.010,2022-02-18 13:33:49.035,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:10:37.619000,0 days 00:11:22.644000,testA,barrier-jump,14
0,VDFTUD,2022-02-18 14:00:18.514,fam-barrier-around,2022-02-18 14:00:23.583,2022-02-18 14:01:01.531,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:05.069000,0 days 00:00:43.017000,fam,barrier-around,1
0,VDFTUD,2022-02-18 14:00:18.514,testB-barrier-around,2022-02-18 14:01:04.038,2022-02-18 14:01:49.120,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:45.524000,0 days 00:01:30.606000,testB,barrier-around,2
0,VDFTUD,2022-02-18 14:00:18.514,fam-barrier-jump,2022-02-18 14:01:53.863,2022-02-18 14:02:26.344,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:35.349000,0 days 00:02:07.830000,fam,barrier-jump,3
0,VDFTUD,2022-02-18 14:00:18.514,testA-barrier-jump,2022-02-18 14:02:28.399,2022-02-18 14:03:13.442,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:09.885000,0 days 00:02:54.928000,testA,barrier-jump,4
0,VDFTUD,2022-02-18 14:00:18.514,fam-pit-bridge,2022-02-18 14:04:41.983,2022-02-18 14:05:11.774,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:23.469000,0 days 00:04:53.260000,fam,pit-bridge,5
0,VDFTUD,2022-02-18 14:00:18.514,testA-pit-bridge,2022-02-18 14:05:14.116,2022-02-18 14:05:59.151,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:55.602000,0 days 00:05:40.637000,testA,pit-bridge,6
0,VDFTUD,2022-02-18 14:00:18.514,fam-pit,2022-02-18 14:06:04.163,2022-02-18 14:06:35.153,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:45.649000,0 days 00:06:16.639000,fam,pit,7
0,VDFTUD,2022-02-18 14:00:18.514,testB-pit,2022-02-18 14:06:37.342,2022-02-18 14:07:22.399,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:18.828000,0 days 00:07:03.885000,testB,pit,8
0,VDFTUD,2022-02-18 14:00:18.514,fam-barrier-around,2022-02-18 14:08:51.762,2022-02-18 14:09:29.704,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:33.248000,0 days 00:09:11.190000,fam,barrier-around,9
0,VDFTUD,2022-02-18 14:00:18.514,testB-barrier-around,2022-02-18 14:09:31.716,2022-02-18 14:10:16.790,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:09:13.202000,0 days 00:09:58.276000,testB,barrier-around,10
0,VDFTUD,2022-02-18 14:00:18.514,fam-barrier-jump,2022-02-18 14:10:21.451,2022-02-18 14:10:53.904,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:10:02.937000,0 days 00:10:35.390000,fam,barrier-jump,11
0,VDFTUD,2022-02-18 14:00:18.514,testA-barrier-jump,2022-02-18 14:10:55.950,2022-02-18 14:11:41.000,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:10:37.436000,0 days 00:11:22.486000,testA,barrier-jump,12
0,352KHV,2022-02-18 21:58:23.498,fam-barrier-around,2022-02-18 21:58:29.026,2022-02-18 21:59:06.987,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:05.528000,0 days 00:00:43.489000,fam,barrier-around,1
0,352KHV,2022-02-18 21:58:23.498,testB-barrier-around,2022-02-18 21:59:09.392,2022-02-18 21:59:54.490,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:00:45.894000,0 days 00:01:30.992000,testB,barrier-around,2
0,352KHV,2022-02-18 21:58:23.498,fam-barrier-jump,2022-02-18 21:59:59.411,2022-02-18 22:00:31.886,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:01:35.913000,0 days 00:02:08.388000,fam,barrier-jump,3
0,352KHV,2022-02-18 21:58:23.498,testA-barrier-jump,2022-02-18 22:00:34.142,2022-02-18 22:01:19.223,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:02:10.644000,0 days 00:02:55.725000,testA,barrier-jump,4
0,352KHV,2022-02-18 21:58:23.498,fam-pit-bridge,2022-02-18 22:01:32.516,2022-02-18 22:02:02.349,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:09.018000,0 days 00:03:38.851000,fam,pit-bridge,5
0,352KHV,2022-02-18 21:58:23.498,testA-pit-bridge,2022-02-18 22:02:04.793,2022-02-18 22:02:49.878,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:03:41.295000,0 days 00:04:26.380000,testA,pit-bridge,6
0,352KHV,2022-02-18 21:58:23.498,fam-pit,2022-02-18 22:02:54.764,2022-02-18 22:03:25.794,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:04:31.266000,0 days 00:05:02.296000,fam,pit,7
0,352KHV,2022-02-18 21:58:23.498,testB-pit,2022-02-18 22:03:28.020,2022-02-18 22:04:13.195,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:05:04.522000,0 days 00:05:49.697000,testB,pit,8
0,352KHV,2022-02-18 21:58:23.498,fam-barrier-around,2022-02-18 22:04:39.626,2022-02-18 22:05:17.598,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:16.128000,0 days 00:06:54.100000,fam,barrier-around,9
0,352KHV,2022-02-18 21:58:23.498,testB-barrier-around,2022-02-18 22:05:19.993,2022-02-18 22:06:05.071,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:06:56.495000,0 days 00:07:41.573000,testB,barrier-around,10
0,352KHV,2022-02-18 21:58:23.498,fam-barrier-jump,2022-02-18 22:06:09.885,2022-02-18 22:06:42.370,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:07:46.387000,0 days 00:08:18.872000,fam,barrier-jump,11
0,352KHV,2022-02-18 21:58:23.498,testA-barrier-jump,2022-02-18 22:06:44.718,2022-02-18 22:07:29.791,exp-lookit-video:videoStarted,exp-lookit-video:videoPaused,0 days 00:08:21.220000,0 days 00:09:06.293000,testA,barrier-jump,12
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:45:12.381,2022-02-19 21:45:57.635,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:06.423000,0 days 00:00:51.677000,fam,barrier-jump,1
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:46:05.956,2022-02-19 21:46:51.209,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:59.998000,0 days 00:01:45.251000,fam,barrier-jump,2
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:46:56.633,2022-02-19 21:47:26.049,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:50.675000,0 days 00:02:20.091000,fam,barrier-jump,3
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:47:31.555,2022-02-19 21:48:10.328,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:25.597000,0 days 00:03:04.370000,fam,barrier-jump,4
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:48:15.886,2022-02-19 21:49:01.171,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:09.928000,0 days 00:03:55.213000,fam,barrier-jump,5
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:49:06.879,2022-02-19 21:49:52.192,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:00.921000,0 days 00:04:46.234000,fam,barrier-jump,6
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:49:57.932,2022-02-19 21:50:43.226,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:51.974000,0 days 00:05:37.268000,fam,barrier-jump,7
0,JLQEZQ,2022-02-19 21:45:05.958,fam-barrier-jump,2022-02-19 21:50:49.219,2022-02-19 21:51:34.613,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:43.261000,0 days 00:06:28.655000,fam,barrier-jump,8
0,JLQEZQ,2022-02-19 21:45:05.958,testB-barrier-jump,2022-02-19 21:51:38.451,2022-02-19 21:52:13.287,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:32.493000,0 days 00:07:07.329000,testB,barrier-jump,9
0,JLQEZQ,2022-02-19 21:45:05.958,testB-barrier-jump-repeat-1,2022-02-19 21:53:15.263,2022-02-19 21:53:35.757,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:08:09.305000,0 days 00:08:29.799000,testB,barrier-jump-repeat-1,10
0,JLQEZQ,2022-02-19 21:45:05.958,testA-barrier-jump,2022-02-19 21:53:40.033,2022-02-19 21:53:49.724,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:08:34.075000,0 days 00:08:43.766000,testA,barrier-jump,11
0,JLQEZQ,2022-02-19 21:45:05.958,testA-barrier-jump,2022-02-19 21:53:52.776,2022-02-19 21:54:02.377,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:08:46.818000,0 days 00:08:56.419000,testA,barrier-jump,12
0,JLQEZQ,2022-02-19 21:45:05.958,testB-barrier-jump,2022-02-19 21:54:04.748,2022-02-19 21:54:24.588,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:08:58.790000,0 days 00:09:18.630000,testB,barrier-jump,13
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:40:44.687,2022-02-23 22:41:29.739,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:05.204000,0 days 00:00:50.256000,fam,barrier-jump,1
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:41:34.480,2022-02-23 22:42:19.520,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:54.997000,0 days 00:01:40.037000,fam,barrier-jump,2
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:42:24.354,2022-02-23 22:43:09.395,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:01:44.871000,0 days 00:02:29.912000,fam,barrier-jump,3
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:43:14.141,2022-02-23 22:43:59.179,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:02:34.658000,0 days 00:03:19.696000,fam,barrier-jump,4
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:44:04.072,2022-02-23 22:44:46.613,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:03:24.589000,0 days 00:04:07.130000,fam,barrier-jump,5
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:44:51.390,2022-02-23 22:45:28.649,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:11.907000,0 days 00:04:49.166000,fam,barrier-jump,6
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:45:33.490,2022-02-23 22:45:41.447,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:04:54.007000,0 days 00:05:01.964000,fam,barrier-jump,7
0,BEV5ZY,2022-02-23 22:40:39.483,fam-barrier-jump,2022-02-23 22:45:46.164,2022-02-23 22:45:56.444,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:06.681000,0 days 00:05:16.961000,fam,barrier-jump,8
0,BEV5ZY,2022-02-23 22:40:39.483,testA-barrier-jump,2022-02-23 22:45:58.733,2022-02-23 22:46:05.533,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:19.250000,0 days 00:05:26.050000,testA,barrier-jump,9
0,BEV5ZY,2022-02-23 22:40:39.483,testB-barrier-jump,2022-02-23 22:46:08.172,2022-02-23 22:46:28.664,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:05:28.689000,0 days 00:05:49.181000,testB,barrier-jump,10
0,BEV5ZY,2022-02-23 22:40:39.483,testB-barrier-jump,2022-02-23 22:46:42.929,2022-02-23 22:46:54.899,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:03.446000,0 days 00:06:15.416000,testB,barrier-jump,11
0,BEV5ZY,2022-02-23 22:40:39.483,testA-barrier-jump,2022-02-23 22:46:56.873,2022-02-23 22:47:11.341,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:06:17.390000,0 days 00:06:31.858000,testA,barrier-jump,12
0,RTPLRQ,2022-02-24 15:22:57.131,fam-barrier-jump,2022-02-24 15:23:02.721,2022-02-24 15:23:47.851,exp-lookit-video-infant-control:videoStarted,exp-lookit-video-infant-control:videoPaused,0 days 00:00:05.590000,0 days 00:00:50.720000,fam,barrier-jump,1
